ID_LOC	MEAS_DATE	MEAS_TIME	SITE	SITE_PLOT	PAI_DEVICE_LAB	PAI_DEVICE_TYPE	PAI_MEAS_TYPE	ID_MEAS	PAI	GAP1	GAP2	GAP3	GAP4	GAP5	BAD_READINGS
PUE_CP2_MEAS12	20210924	07:38:44	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.4185	0.470621	0.312224	0.204835	0.108694	0.0419886	NA
PUE_CP2_MEAS13	20210924	07:39:06	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	2.83732	0.271214	0.173873	0.141937	0.0718648	0.0468427	NA
PUE_CP2_MEAS14	20210924	07:39:22	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.66797	0.164303	0.146891	0.189361	0.13566	0.0366358	NA
PUE_CP2_MEAS15	20210924	07:39:47	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.48769	0.114787	0.163353	0.206989	0.157889	0.0550131	NA
PUE_CP2_MEAS16	20210924	07:40:08	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	2.09025	0.215168	0.293351	0.286646	0.207846	0.0563846	NA
PUE_CP2_MEAS17	20210924	07:40:26	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.9633	0.102206	0.0689005	0.144352	0.121068	0.0449174	NA
PUE_CP2_MEAS1	20210924	07:40:41	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.07241	0.477066	0.275817	0.207657	0.194683	0.0813227	NA
PUE_CP2_MEAS1	20211026	18:21:10	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.03782	0.475141	0.249347	0.222634	0.211306	0.0841763	NA
PUE_CP2_MEAS2	20211026	18:21:57	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	2	2.24811	0.210774	0.312883	0.161507	0.166316	0.0795612	NA
PUE_CP2_MEAS3	20211026	18:22:34	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	3	2.43948	0.219197	0.134502	0.159601	0.155679	0.0918519	NA
PUE_CP2_MEAS4	20211026	18:23:17	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	4	3.01929	0.147386	0.151725	0.136764	0.074191	0.0316626	NA
PUE_CP2_MEAS5	20211026	18:23:50	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	5	2.93084	0.214168	0.17393	0.111913	0.0782121	0.0417482	NA
PUE_CP2_MEAS6	20211026	18:24:26	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	6	1.24261	0.901316	0.831212	0.55818	0.330967	0.0861133	NA
PUE_CP2_MEAS7	20211026	18:24:49	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	7	2.01175	0.403017	0.29326	0.240338	0.197955	0.0838288	NA
PUE_CP2_MEAS8	20211026	18:25:32	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	8	1.7279	0.524703	0.536104	0.284901	0.207644	0.100705	NA
PUE_CP2_MEAS9	20211026	18:25:54	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	9	2.16942	0.327679	0.370461	0.224002	0.155647	0.0584425	NA
PUE_CP2_MEAS10	20211026	18:26:26	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	10	2.97511	0.203707	0.0792611	0.12215	0.0926404	0.0535643	NA
PUE_CP2_MEAS11	20211026	18:26:53	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	11	2.00129	0.88747	0.590583	0.239779	0.139996	0.0561866	NA
PUE_CP2_MEAS12	20211026	18:27:14	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	12	2.37042	0.540677	0.37037	0.212334	0.102114	0.0430043	NA
PUE_CP2_MEAS13	20211026	18:27:42	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	13	3.17519	0.138794	0.132057	0.0866364	0.0718571	0.0367433	NA
PUE_CP2_MEAS14	20211026	18:28:05	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	14	2.56805	0.228455	0.16216	0.192959	0.123835	0.0493381	NA
PUE_CP2_MEAS15	20211026	18:28:35	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	15	2.27367	0.125891	0.234824	0.200718	0.167555	0.0842873	NA
PUE_CP2_MEAS16	20211026	18:28:59	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	16	1.82563	0.296994	0.311402	0.358295	0.260814	0.0756855	NA
PUE_CP2_MEAS17	20211026	18:29:58	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	17	2.44237	0.184395	0.239114	0.118006	0.171993	0.0703021	NA
PUE_CP2_MEAS1	20211026	18:30:38	PUE	CP2	CEFE	LICOR_LAI2200	BELOW	1	2.07457	0.48251	0.280508	0.229604	0.187743	0.0733273	NA
PSL_14_MEAS1	20210609	21:33:39	PSL	14	CESBIO	LICOR_LAI2000	BELOW	1	1.2758	0.52381	0.639344	0.48	0.280488	0.175439	NA
PSL_14_MEAS3	20210609	21:34:15	PSL	14	CESBIO	LICOR_LAI2000	BELOW	3	1.20171	0.26	0.508475	0.478873	0.454545	0.188679	NA
PSL_14_MEAS5	20210609	21:35:16	PSL	14	CESBIO	LICOR_LAI2000	BELOW	5	1.54171	0.326316	0.519231	0.359375	0.205882	0.191489	NA
PSL_14_MEAS15	20210609	21:36:13	PSL	14	CESBIO	LICOR_LAI2000	BELOW	15	1.19441	0.333333	0.446809	0.45614	0.35	0.309524	NA
PSL_14_MEAS25	20210609	21:36:38	PSL	14	CESBIO	LICOR_LAI2000	BELOW	25	2.22243	0.282353	0.244444	0.203704	0.125	0.112821	NA
PSL_14_MEAS23	20210609	21:37:29	PSL	14	CESBIO	LICOR_LAI2000	BELOW	23	2.86398	0.185714	0.141463	0.110204	0.08	0.0685714	NA
PSL_14_MEAS21	20210609	21:37:47	PSL	14	CESBIO	LICOR_LAI2000	BELOW	21	1.20185	0.738462	0.641026	0.565217	0.297872	0.157576	NA
PSL_14_MEAS11	20210609	21:38:11	PSL	14	CESBIO	LICOR_LAI2000	BELOW	11	2.69983	0.169231	0.133333	0.156522	0.0851064	0.0848485	NA
PSL_14_MEAS9	20210609	21:39:11	PSL	14	CESBIO	LICOR_LAI2000	BELOW	9	2.87703	0.218182	0.111765	0.0829268	0.0930233	0.0896552	NA
PSL_14_MEAS7	20210609	21:40:39	PSL	14	CESBIO	LICOR_LAI2000	BELOW	7	3.51731	0.0888889	0.0592593	0.0470588	0.05	0.0833333	NA
PSL_14_MEAS17	20210609	21:40:55	PSL	14	CESBIO	LICOR_LAI2000	BELOW	17	2.75706	0.0722892	0.0692308	0.1	0.123529	0.173913	NA
PSL_14_MEAS19	20210609	21:41:14	PSL	14	CESBIO	LICOR_LAI2000	BELOW	19	2.45434	0.168675	0.1	0.1	0.194118	0.165217	NA
PSL_14_MEAS13	20210609	21:41:33	PSL	14	CESBIO	LICOR_LAI2000	BELOW	13	3.13528	0.106667	0.0833333	0.0733333	0.06875	0.0952381	NA
PSL_15_MEAS1	20210609	21:23:53	PSL	15	CESBIO	LICOR_LAI2000	BELOW	1	2.11354	0.240741	0.317647	0.204545	0.132	0.13125	NA
PSL_15_MEAS3	20210609	21:24:12	PSL	15	CESBIO	LICOR_LAI2000	BELOW	3	1.89926	0.5	0.311765	0.218182	0.184	0.14375	NA
PSL_15_MEAS5	20210609	21:24:34	PSL	15	CESBIO	LICOR_LAI2000	BELOW	5	2.61369	0.226415	0.2	0.133333	0.0875	0.0866667	NA
PSL_15_MEAS15	20210609	21:25:00	PSL	15	CESBIO	LICOR_LAI2000	BELOW	15	2.81552	0.0846154	0.1	0.25	0.0818182	0.052	NA
PSL_15_MEAS25	20210609	21:25:33	PSL	15	CESBIO	LICOR_LAI2000	BELOW	25	2.41421	0.294118	0.233333	0.152632	0.133333	0.0714286	NA
PSL_15_MEAS23	20210609	21:25:50	PSL	15	CESBIO	LICOR_LAI2000	BELOW	23	2.32918	0.126531	0.185714	0.211111	0.16	0.0846154	NA
PSL_15_MEAS21	20210609	21:26:14	PSL	15	CESBIO	LICOR_LAI2000	BELOW	21	2.40238	0.167347	0.121429	0.177778	0.16	0.107692	NA
PSL_15_MEAS11	20210609	21:26:47	PSL	15	CESBIO	LICOR_LAI2000	BELOW	11	3.12379	0.0311111	0.0646154	0.08125	0.116667	0.08	NA
PSL_15_MEAS9	20210609	21:27:01	PSL	15	CESBIO	LICOR_LAI2000	BELOW	9	1.12204	0.555556	0.430769	0.56875	0.427778	0.208333	NA
PSL_15_MEAS7	20210609	21:27:55	PSL	15	CESBIO	LICOR_LAI2000	BELOW	7	4.39554	0.0809524	0.0216667	0.0385714	0.02125	0.0290909	NA
PSL_15_MEAS17	20210609	21:28:14	PSL	15	CESBIO	LICOR_LAI2000	BELOW	17	2.71457	0.0952381	0.141667	0.142857	0.09375	0.0890909	NA
PSL_15_MEAS19	20210609	21:28:34	PSL	15	CESBIO	LICOR_LAI2000	BELOW	19	2.45636	0.085	0.109091	0.25	0.166667	0.074	NA
PSL_15_MEAS13	20210609	21:28:47	PSL	15	CESBIO	LICOR_LAI2000	BELOW	13	2.06114	0.205263	0.27	0.269231	0.178571	0.0927835	NA
PSL_16_MEAS1	20210607	21:09:32	PSL	16	CESBIO	LICOR_LAI2000	BELOW	1	4.09964	0.0433333	0.0536585	0.0396226	0.0327869	0.0255814	NA
PSL_16_MEAS3	20210607	21:10:26	PSL	16	CESBIO	LICOR_LAI2000	BELOW	3	2.09858	0.1	0.207692	0.235294	0.220339	0.114634	NA
PSL_16_MEAS5	20210607	21:11:11	PSL	16	CESBIO	LICOR_LAI2000	BELOW	5	0.239949	1	0.947368	1	0.894737	0.475	NA
PSL_16_MEAS15	20210607	21:11:57	PSL	16	CESBIO	LICOR_LAI2000	BELOW	15	3.21946	0.0345455	0.0714286	0.114894	0.08	0.0526316	NA
PSL_16_MEAS25	20210607	21:12:31	PSL	16	CESBIO	LICOR_LAI2000	BELOW	25	3.47397	0.0436364	0.0764706	0.0804348	0.0509434	0.0486486	NA
PSL_16_MEAS23	20210607	21:13:59	PSL	16	CESBIO	LICOR_LAI2000	BELOW	23	2.93441	0.028	0.0548387	0.109524	0.140816	0.108824	NA
PSL_16_MEAS21	20210607	21:14:24	PSL	16	CESBIO	LICOR_LAI2000	BELOW	21	3.0957	0.034	0.0433333	0.07	0.104167	0.179412	NA
PSL_16_MEAS11	20210607	21:15:14	PSL	16	CESBIO	LICOR_LAI2000	BELOW	11	1.34281	0.83	0.724138	0.487179	0.255319	0.115152	NA
PSL_16_MEAS9	20210607	21:15:41	PSL	16	CESBIO	LICOR_LAI2000	BELOW	9	2.01149	0.474227	0.334483	0.239474	0.173913	0.084375	NA
PSL_16_MEAS7	20210607	21:16:21	PSL	16	CESBIO	LICOR_LAI2000	BELOW	7	2.80762	0.0577778	0.062963	0.122857	0.125581	0.126667	NA
PSL_16_MEAS17	20210607	21:17:02	PSL	16	CESBIO	LICOR_LAI2000	BELOW	17	1.60348	0.523256	0.5	0.470588	0.209524	0.0931034	NA
PSL_16_MEAS19	20210607	21:17:36	PSL	16	CESBIO	LICOR_LAI2000	BELOW	19	2.58406	0.0843373	0.136	0.160606	0.1375	0.0821429	NA
PSL_16_MEAS13	20210607	21:18:01	PSL	16	CESBIO	LICOR_LAI2000	BELOW	13	0.772573	0.875	0.833333	0.6875	0.487179	0.251852	NA
