ID_LOC	SAMPLING_DATE	SAMPLING_TIME	SITE	SITE_PLOT	SPECIES	TREE	TREE_LEAF	TREE_LEAF_AGE	LEAFTRAIT_LAB	CHL_PROSPECT	CAR_PROSPECT	ANT_PROSPECT	EWT_PROSPECT	EWT_LAB	LMA_PROSPECT	LMA_LAB	PROT_PROSPECT	CBC_PROSPECT
PSL_10_QI_D1	20210831	10:25:00	PSL	10	QI	D1	L2	Y	TETIS	62.7	13.7	5.45922097	0.0157	0.014854461	0.0269	0.0241	0.00295	0.01767
PSL_10_QI_D1	20210831	10:25:00	PSL	10	QI	D1	L3	Y	TETIS	60.5	16.3	5.904407316	0.0171	0.014854461	0.0262	0.0232	0.0013	0.02155
PSL_10_QI_D1	20210831	10:25:00	PSL	10	QI	D1	L4	O	TETIS	78.7	15.3	5.922619014	0.0173	0.01329828	0.026	0.0233	0.0028	0.01322
PSL_10_QI_D2	20210831	10:30:00	PSL	10	QI	D2	L1	Y	TETIS	57.4	10.4	5.94053683	0.0131	0.014323945	0.0252	0.0209	0.00213	0.01322
PSL_10_QI_D2	20210831	10:30:00	PSL	10	QI	D2	L2	Y	TETIS	59.9	11.6	5.122627173	0.0137	0.012260825	0.0235	0.0192	0	0.01894
PSL_10_QI_D2	20210831	10:30:00	PSL	10	QI	D2	L3	Y	TETIS	55.3	11.3	5.316613239	0.0137	0.014942881	0.0246	0.0222	0.00046	0.01437
PSL_10_QI_D2	20210831	10:30:00	PSL	10	QI	D2	L4	Y	TETIS	57.4	12.1	6.160215648	0.016	0.015384978	0.0263	0.0232	0.00057	0.01773
PSL_10_QI_D3	20210831	11:06:00	PSL	10	QI	D3	L1	Y	TETIS	67	16.8	5.516133365	0.0166	0.013793428	0.0265	0.0211	0.00365	0.02108
PSL_10_QI_D3	20210831	11:06:00	PSL	10	QI	D3	L2	Y	TETIS	66.7	17	5.740772262	0.0166	0.012909234	0.0247	0.0195	0	0.02755
PSL_10_QI_D3	20210831	11:06:00	PSL	10	QI	D3	L3	Y	TETIS	42	9.3	4.713477711	0.0102	0.012378718	0.0225	0.0179	0.00261	0.01588
PSL_10_QI_D3	20210831	11:06:00	PSL	10	QI	D3	L4	Y	TETIS	42.7	10.5	4.023174338	0.0117	0.011936621	0.0221	0.0187	0	0.01243
PSL_10_QI_D4	20210831	10:35:00	PSL	10	QI	D4	L1	Y	TETIS	56.2	9.2	5.725598047	0.0095	0.014382891	0.0228	0.0202	0.00444	0.0123
PSL_10_QI_D4	20210831	10:35:00	PSL	10	QI	D4	L2	Y	TETIS	51.7	9.3	5.707308679	0.0093	0.013145019	0.0216	0.0191	0.00558	0.01043
PSL_10_QI_D4	20210831	10:35:00	PSL	10	QI	D4	L3	Y	TETIS	48.2	9.2	5.8893606	0.0091	0.013262912	0.0227	0.0191	0.00096	0.01475
PSL_10_QI_D4	20210831	10:35:00	PSL	10	QI	D4	L4	Y	TETIS	52.7	9.8	4.784642605	0.0093	0.011966094	0.0186	0.0172	0.00166	0.01265
PSL_10_QI_D5	20210831	11:03:00	PSL	10	QI	D5	L1	Y	TETIS	44.6	11.8	2.707450789	0.0139	0.013970267	0.0208	0.0189	0	0.02019
PSL_10_QI_D5	20210831	11:03:00	PSL	10	QI	D5	L2	Y	TETIS	43.7	12.2	3.099463152	0.0133	0.01361659	0.0195	0.0191	0.00051	0.01655
PSL_10_QI_D5	20210831	11:03:00	PSL	10	QI	D5	L3	Y	TETIS	42	12.6	3.172023993	0.0146	0.013581222	0.0198	0.0191	0.0034	0.01311
PSL_10_QI_D5	20210831	11:03:00	PSL	10	QI	D5	L4	Y	TETIS	44.3	12.3	2.967273679	0.014	0.014235525	0.0204	0.0194	0	0.0183
PSL_7_QP_D1	20210831	11:46:00	PSL	7	QP	D1	L1	NA	TETIS	29.4	9.1	2.400173065	0.0079	0.008715628	0.0095	0.0104	0	0.00924
PSL_7_QP_D1	20210831	11:46:00	PSL	7	QP	D1	L2	NA	TETIS	44.7	10.6	2.751871548	0.0076	0.009148462	0.0093	0.0108	0.0005	0.00786
PSL_7_QP_D1	20210831	11:46:00	PSL	7	QP	D1	L3	NA	TETIS	43.2	10.5	2.77312967	0.0082	0.009999432	0.0113	0.0116	0.00111	0.00875
PSL_7_QP_D1	20210831	11:46:00	PSL	7	QP	D1	L4	NA	TETIS	49.3	11.4	3.10580134	0.0092	0.010639803	0.0125	0.0122	0.00219	0.01143
PSL_8_QP_D2	20210831	11:53:00	PSL	8	QP	D2	L1	NA	TETIS	35.6	8.8	2.193535502	0.0086	0.010256652	0.0104	0.0111	0.001	0.00856
PSL_8_QP_D2	20210831	11:53:00	PSL	8	QP	D2	L2	NA	TETIS	31.6	9.3	2.533854438	0.0085	0.010286125	0.0096	0.0112	0.00052	0.00839
PSL_8_QP_D2	20210831	11:53:00	PSL	8	QP	D2	L3	NA	TETIS	33.1	8.8	3.049506707	0.0102	0.01198083	0.0126	0.0128	0.00072	0.01186
PSL_8_QP_D2	20210831	11:53:00	PSL	8	QP	D2	L4	NA	TETIS	26.7	8.7	2.610450357	0.0087	0.010295949	0.0102	0.0117	0	0.01002
PSL_8_QP_D3	20210831	12:00:00	PSL	8	QP	D3	L1	NA	TETIS	24.7	8.6	2.934405932	0.0103	0.012217955	0.0131	0.0132	0.00256	0.01116
PSL_8_QP_D3	20210831	12:00:00	PSL	8	QP	D3	L2	NA	TETIS	31.9	9.1	2.846797315	0.0102	0.011347158	0.0107	0.0111	0.00202	0.00917
PSL_8_QP_D3	20210831	12:00:00	PSL	8	QP	D3	L3	NA	TETIS	37.3	9.4	3.193523846	0.011	0.01266166	0.0142	0.013	0.00267	0.01144
PSL_8_QP_D3	20210831	12:00:00	PSL	8	QP	D3	L4	NA	TETIS	37.5	9.3	2.752162057	0.0084	0.010453139	0.0097	0.011	0.00058	0.00561
PSL_7_QP_D4	20210831	12:06:00	PSL	7	QP	D4	L1	NA	TETIS	47.3	11.1	2.714186742	0.009	0.011127243	0.0089	0.0112	0.00145	0.0079
PSL_7_QP_D4	20210831	12:06:00	PSL	7	QP	D4	L2	NA	TETIS	39.4	9.5	2.332234787	0.0086	0.010417414	0.0101	0.0108	0.00025	0.00818
PSL_7_QP_D4	20210831	12:06:00	PSL	7	QP	D4	L3	NA	TETIS	39.2	9.6	2.748084408	0.0083	0.009796871	0.0092	0.0095	0.00099	0.0072
PSL_7_QP_D4	20210831	12:06:00	PSL	7	QP	D4	L4	NA	TETIS	38.2	10.2	2.759637344	0.0088	0.010433491	0.0101	0.0109	0.00076	0.00796
PSL_7_QP_D5	20210831	12:12:00	PSL	7	QP	D5	L1	NA	TETIS	29.9	8.5	2.057669229	0.0069	0.008134586	0.0079	0.0091	0.00136	0.00596
PSL_7_QP_D5	20210831	12:12:00	PSL	7	QP	D5	L2	NA	TETIS	36.7	9.3	2.703943549	0.0087	0.009942272	0.0116	0.0118	0.00168	0.01069
PSL_7_QP_D5	20210831	12:12:00	PSL	7	QP	D5	L3	NA	TETIS	35.4	9.2	2.57930588	0.0074	0.008134586	0.009	0.0093	0.00039	0.00911
PSL_7_QP_D5	20210831	12:12:00	PSL	7	QP	D5	L4	NA	TETIS	47.1	10.2	3.21971128	0.0076	0.009388534	0.0091	0.0112	0.00122	0.00784
PSL_8_QP_D6	20210831	12:19:00	PSL	8	QP	D6	L1	NA	TETIS	34.3	10.6	3.583850324	0.0087	0.009814555	0.011	0.0123	0.00097	0.00873
PSL_8_QP_D6	20210831	12:19:00	PSL	8	QP	D6	L2	NA	TETIS	45.9	10.5	3.584228954	0.01	0.010481719	0.0135	0.0133	0.00285	0.0112
PSL_8_QP_D6	20210831	12:19:00	PSL	8	QP	D6	L3	NA	TETIS	33.8	9	3.507807316	0.0066	0.007427231	0.0072	0.0082	0.00074	0.00596
PSL_8_QP_D6	20210831	12:19:00	PSL	8	QP	D6	L4	NA	TETIS	43.2	9.7	3.221117417	0.0071	0.00838216	0.0079	0.0087	0	0.00486
PSL_8_QP_D7	20210831	12:30:00	PSL	8	QP	D7	L1	NA	TETIS	45.9	10.7	3.085279861	0.008	0.009932447	0.0098	0.0109	0.00184	0.00611
PSL_8_QP_D7	20210831	12:30:00	PSL	8	QP	D7	L2	NA	TETIS	40.9	10.1	3.029356765	0.008	0.008938399	0.0096	0.0106	0.00191	0.00624
PSL_8_QP_D7	20210831	12:30:00	PSL	8	QP	D7	L3	NA	TETIS	43.5	9	3.329954724	0.0076	0.009690768	0.0095	0.0107	0.0006	0.00625
PSL_8_QP_D7	20210831	12:30:00	PSL	8	QP	D7	L4	NA	TETIS	57.5	10.8	3.398109672	0.0083	0.009785082	0.0104	0.0111	0.00065	0.00671
PSL_8_QP_D8	20210831	12:36:00	PSL	8	QP	D8	L1	NA	TETIS	41	9.4	3.028925912	0.0086	0.009549297	0.0108	0.0117	0.0014	0.00809
PSL_8_QP_D8	20210831	12:36:00	PSL	8	QP	D8	L2	NA	TETIS	34.4	8.7	3.340709397	0.0087	0.008959834	0.0124	0.0108	0.0019	0.01075
PSL_8_QP_D8	20210831	12:36:00	PSL	8	QP	D8	L3	NA	TETIS	35	8.4	2.973559065	0.0069	0.00806385	0.0095	0.0097	0.00121	0.00643
PSL_8_QP_D8	20210831	12:36:00	PSL	8	QP	D8	L4	NA	TETIS	32.9	8.8	2.777799047	0.0081	0.008527561	0.0102	0.0106	0	0.00825
PSL_11_QI_D13	20210831	12:16:00	PSL	11	QI	D13	L1	Y	TETIS	63.6	13.8	4.379633892	0.0159	0.013970267	0.0223	0.0185	0	0.02342
PSL_11_QI_D13	20210831	12:16:00	PSL	11	QI	D13	L2	Y	TETIS	46.6	11.5	3.659747662	0.0118	0.012732395	0.0175	0.0163	0	0.0132
PSL_11_QI_D13	20210831	12:16:00	PSL	11	QI	D13	L3	Y	TETIS	43.2	13.3	4.47500029	0.0159	0.015561817	0.0246	0.0213	0.00221	0.01978
PSL_11_QI_D13	20210831	12:16:00	PSL	11	QI	D13	L4	Y	TETIS	30.2	6	4.675813141	0.0078	0.014147106	0.0212	0.0156	0.00142	0.01274
PSL_11_QP_D3	20210831	12:10:00	PSL	11	QP	D3	L1	NA	TETIS	42.4	9.7	3.329213549	0.0088	0.009873501	0.0133	0.0125	0	0.01132
PSL_11_QP_D3	20210831	12:10:00	PSL	11	QP	D3	L2	NA	TETIS	34.9	9.3	3.10090373	0.0089	0.009742212	0.0123	0.0126	0.00223	0.01008
PSL_11_QP_D3	20210831	12:10:00	PSL	11	QP	D3	L3	NA	TETIS	36.6	9.1	3.123562913	0.0094	0.011246949	0.0126	0.0135	0.00013	0.0074
PSL_11_QP_D3	20210831	12:10:00	PSL	11	QP	D3	L4	NA	TETIS	34.9	9.1	2.905185617	0.0096	0.010138759	0.0143	0.012	0	0.01479
PSL_11_QP_D2	20210831	12:00:00	PSL	11	QP	D2	L1	NA	TETIS	42.7	9.8	3.479553264	0.008	0.009313511	0.0096	0.01	0	0.00841
PSL_11_QP_D2	20210831	12:00:00	PSL	11	QP	D2	L2	NA	TETIS	53.1	11	2.581437937	0.0107	0.011414142	0.0141	0.0139	0.00057	0.01227
PSL_11_QP_D2	20210831	12:00:00	PSL	11	QP	D2	L3	NA	TETIS	37.6	9.4	2.876890042	0.0088	0.009620032	0.0118	0.0121	0.00005	0.00776
PSL_11_QP_D2	20210831	12:00:00	PSL	11	QP	D2	L4	NA	TETIS	30.5	8.7	3.039514691	0.0071	0.009588594	0.0097	0.0114	0.00081	0.0067
PSL_11_QP_D10	20210831	12:00:00	PSL	11	QP	D10	L1	NA	TETIS	43.8	11.3	3.735457062	0.0105	0.011376631	0.0126	0.0134	0.00112	0.01045
PSL_11_QP_D10	20210831	12:00:00	PSL	11	QP	D10	L2	NA	TETIS	48.1	11.8	3.310406552	0.0105	0.01228226	0.0125	0.0141	0.00233	0.00716
PSL_11_QP_D10	20210831	12:00:00	PSL	11	QP	D10	L3	NA	TETIS	46.9	11.2	3.661447399	0.0101	0.011812834	0.0126	0.0131	0	0.01325
PSL_11_QP_D10	20210831	12:00:00	PSL	11	QP	D10	L4	NA	TETIS	47.1	11.4	3.035684514	0.0097	0.010335247	0.0116	0.0124	0.00043	0.00965
PSL_11_QP_D6	20210831	12:18:00	PSL	11	QP	D6	L1	NA	TETIS	53.4	11	3.507020811	0.0094	0.010462964	0.0115	0.0125	0.00284	0.00618
PSL_11_QP_D6	20210831	12:18:00	PSL	11	QP	D6	L2	NA	TETIS	48.9	10.7	3.47046227	0.0096	0.010674635	0.0122	0.0131	0.00116	0.01164
PSL_11_QP_D6	20210831	12:18:00	PSL	11	QP	D6	L3	NA	TETIS	60.2	11.1	3.458243872	0.0092	0.01123909	0.0107	0.0134	0.00102	0.00657
PSL_11_QP_D6	20210831	12:18:00	PSL	11	QP	D6	L4	NA	TETIS	47.7	11	3.332116764	0.009	0.010150549	0.0121	0.0123	0.00114	0.0104
PUE_CP1_QI_0290	20210929	NA	PUE	CP1	QI	290	L1	O	TETIS	74.8	14.3	2.80481141	0.0163	0.014904987	0.025	0.0211	0.00408	0.016
PUE_CP1_QI_0290	20210929	NA	PUE	CP1	QI	290	L2	O	TETIS	82.4	15.3	5.443023272	0.0173	0.014766042	0.0266	0.0225	0.00002	0.0202
PUE_CP1_QI_0290	20210929	NA	PUE	CP1	QI	290	L3	Y	TETIS	66.1	11.4	4.047246897	0.0139	0.015632552	0.027	0.0214	0.00329	0.01883
PUE_CP1_QI_0290	20210929	NA	PUE	CP1	QI	290	L4	Y	TETIS	66.5	13.3	5.913688896	0.0161	0.014500784	0.0235	0.0205	0.00118	0.01517
PUE_CP1_QI_0452	20210929	NA	PUE	CP1	QI	452	L1	O	TETIS	67.4	14.6	3.697723936	0.015	0.012437664	0.0235	0.0192	0.00083	0.01866
PUE_CP1_QI_0452	20210929	NA	PUE	CP1	QI	452	L2	O	TETIS	59.4	13.8	3.900003954	0.0109	0.009852449	0.019	0.0165	0	0.01608
PUE_CP1_QI_0452	20210929	NA	PUE	CP1	QI	452	L3	Y	TETIS	52.3	9.3	5.140657444	0.0112	0.014323945	0.0271	0.02	0.00394	0.014
PUE_CP1_QI_0452	20210929	NA	PUE	CP1	QI	452	L4	Y	TETIS	63.6	13.1	4.35727171	0.0163	0.014206052	0.0234	0.0199	0.00159	0.02069
PUE_CP1_QI_0618	20210929	NA	PUE	CP1	QI	618	L1	O	TETIS	55.7	12.2	2.624248696	0.0128	0.011494524	0.0164	0.0142	0	0.01401
PUE_CP1_QI_0618	20210929	NA	PUE	CP1	QI	618	L2	O	TETIS	52.9	12.5	3.928723893	0.0151	0.014854461	0.0191	0.0184	0	0.0158
PUE_CP1_QI_0618	20210929	NA	PUE	CP1	QI	618	L3	Y	TETIS	48.9	11.8	3.528690425	0.0155	0.012732395	0.0193	0.018	0.0019	0.01423
PUE_CP1_QI_0618	20210929	NA	PUE	CP1	QI	618	L4	Y	TETIS	51.4	12.6	3.461991302	0.0145	0.013369015	0.0174	0.0171	0.00004	0.0131
PUE_CP1_QI_0076	20210929	NA	PUE	CP1	QI	76	L1	O	TETIS	100.6	17.7	3.99665632	0.0175	0.016198436	0.0236	0.0227	0.00053	0.01299
PUE_CP1_QI_0076	20210929	NA	PUE	CP1	QI	76	L2	O	TETIS	105.2	18	2.88678257	0.0154	0.013739016	0.0212	0.0191	0.00363	0.01469
PUE_CP1_QI_0076	20210929	NA	PUE	CP1	QI	76	L3	Y	TETIS	84.6	14.4	3.382562883	0.0201	0.017683883	0.0288	0.0249	0.00336	0.0297
PUE_CP1_QI_0076	20210929	NA	PUE	CP1	QI	76	L4	Y	TETIS	74.2	15.1	4.375366244	0.0185	0.017462834	0.028	0.0246	0.0034	0.01955
PUE_CP2_QI_1113	20210929	NA	PUE	CP2	QI	1113	L1	O	TETIS	89.2	16.1	4.973421429	0.0148	0.012142933	0.0216	0.0185	0	0.01681
PUE_CP2_QI_1113	20210929	NA	PUE	CP2	QI	1113	L2	O	TETIS	80.4	16.4	3.722289319	0.0151	0.012889586	0.0223	0.0195	0	0.01774
PUE_CP2_QI_1113	20210929	NA	PUE	CP2	QI	1113	L3	Y	TETIS	74.8	14.4	5.445739552	0.0155	0.016269172	0.0305	0.0242	0	0.01964
PUE_CP2_QI_1113	20210929	NA	PUE	CP2	QI	1113	L4	Y	TETIS	85.7	15.7	6.961062246	0.0199	0.015814444	0.0254	0.0227	0	0.02494
PUE_CP2_QI_1151	20210929	NA	PUE	CP2	QI	1151	L1	O	TETIS	74.3	17.1	6.288248913	0.0176	0.015738655	0.0264	0.0245	0.0032	0.01292
PUE_CP2_QI_1151	20210929	NA	PUE	CP2	QI	1151	L2	O	TETIS	63.8	15.7	6.262636212	0.017	0.014264999	0.0261	0.0212	0.00164	0.02215
PUE_CP2_QI_1151	20210929	NA	PUE	CP2	QI	1151	L3	Y	TETIS	70.8	15	5.106404407	0.0157	0.013934899	0.023	0.0203	0.00046	0.01935
PUE_CP2_QI_1151	20210929	NA	PUE	CP2	QI	1151	L4	Y	TETIS	87	15.9	5.521645271	0.017	0.015208139	0.0222	0.0235	0	0.01817
PUE_CP2_QI_1411	20210929	NA	PUE	CP2	QI	1411	L1	O	TETIS	71	12.2	1.722278286	0.0121	0.01061033	0.0202	0.018	0	0.02148
PUE_CP2_QI_1411	20210929	NA	PUE	CP2	QI	1411	L2	O	TETIS	56.4	11.5	3.156112078	0.0108	0.010327387	0.0175	0.017	0	0.0155
PUE_CP2_QI_1411	20210929	NA	PUE	CP2	QI	1411	L3	O	TETIS	63.5	12	3.475709851	0.011	0.009785082	0.0179	0.016	0.0023	0.01363
PUE_CP2_QI_1411	20210929	NA	PUE	CP2	QI	1411	L4	O	TETIS	60	12.4	1.164854312	0.0123	0.014642255	0.0201	0.0222	0.00203	0.01631
PUE_CP2_QI_0822	20210929	NA	PUE	CP2	QI	822	L1	O	TETIS	91.4	16.2	5.775246661	0.0178	0.014766042	0.0273	0.0238	0.00425	0.02108
PUE_CP2_QI_0822	20210929	NA	PUE	CP2	QI	822	L2	O	TETIS	93.8	16.2	5.053365537	0.015	0.012590924	0.0205	0.0182	0	0.01891
PUE_CP2_QI_0822	20210929	NA	PUE	CP2	QI	822	L3	Y	TETIS	55.3	7.8	7.185229257	0.0092	0.014500784	0.0277	0.0204	0.00103	0.02058
PUE_CP2_QI_0822	20210929	NA	PUE	CP2	QI	822	L4	Y	TETIS	78.5	13.5	4.556177618	0.0165	0.014854461	0.024	0.0209	0.0034	0.01986
PSL_22_QI_D1	20210929	09:35:00	PSL	22	QI	D1	L1	Y	TETIS	61.2	12.5	4.416423118	0.0149	0.013722693	0.0223	0.018	0.00233	0.018
PSL_22_QI_D1	20210929	09:35:00	PSL	22	QI	D1	L2	Y	TETIS	63.5	12.4	5.025266492	0.0138	0.013027127	0.0229	0.0173	0.0033	0.01901
PSL_22_QI_D1	20210929	09:35:00	PSL	22	QI	D1	L3	O	TETIS	52.1	12.6	4.958885602	0.0184	0.015915494	0.0254	0.0221	0	0.02343
PSL_22_QI_D1	20210929	09:35:00	PSL	22	QI	D1	L4	Y	TETIS	68.7	13.6	3.488265006	0.0144	0.013557643	0.0242	0.0196	0.006	0.02726
PSL_22_QI_D2	20210929	09:45:00	PSL	22	QI	D2	L1	O	TETIS	63	13.7	4.873510087	0.0153	0.014382891	0.0278	0.0239	0.00381	0.01931
PSL_22_QI_D2	20210929	09:45:00	PSL	22	QI	D2	L2	O	TETIS	67	13.8	3.422235854	0.0154	0.014500784	0.0271	0.0235	0.00163	0.01747
PSL_22_QI_D2	20210929	09:45:00	PSL	22	QI	D2	L3	Y	TETIS	67.9	12.8	3.839338035	0.0136	0.013187124	0.026	0.0217	0	0.0213
PSL_22_QI_D2	20210929	09:45:00	PSL	22	QI	D2	L4	Y	TETIS	69.1	14.2	4.148997182	0.0137	0.012378718	0.0243	0.0205	0	0.02147
PSL_22_QI_D3	20210929	09:45:00	PSL	22	QI	D3	L1	O	TETIS	48.6	10.5	3.224741601	0.0119	0.010374544	0.0179	0.0166	0.00053	0.01584
PSL_22_QI_D3	20210929	09:45:00	PSL	22	QI	D3	L2	O	TETIS	40.7	11	4.043828831	0.012	0.010964007	0.0194	0.0184	0.00101	0.0143
PSL_22_QI_D3	20210929	09:45:00	PSL	22	QI	D3	L3	Y	TETIS	35.1	10.1	3.467765635	0.0133	0.011671362	0.022	0.0163	0	0.01937
PSL_22_QI_D3	20210929	09:45:00	PSL	22	QI	D3	L4	Y	TETIS	38.8	10.9	3.260357384	0.014	0.011848201	0.018	0.017	0	0.0179
PSL_22_QI_D4	20210929	09:45:00	PSL	22	QI	D4	L1	Y	TETIS	72.3	13.2	4.565694281	0.0155	0.015137403	0.0253	0.0215	0	0.02417
PSL_22_QI_D4	20210929	09:45:00	PSL	22	QI	D4	L2	Y	TETIS	67.1	13.5	4.077617947	0.0144	0.013793428	0.0226	0.0195	0.00222	0.01793
PSL_22_QI_D4	20210929	09:45:00	PSL	22	QI	D4	L3	O	TETIS	76.9	15.4	2.659050473	0.0168	0.015738655	0.025	0.0223	0.00129	0.01905
PSL_22_QI_D4	20210929	09:45:00	PSL	22	QI	D4	L4	Y	TETIS	79.5	14.6	4.063480024	0.0158	0.014898671	0.0262	0.0215	0.00072	0.02044
PSL_10_QI_D1	20210929	10:35:00	PSL	10	QI	D1	L1	Y	TETIS	77	16.6	5.806853192	0.0204	0.016127701	0.0296	0.0255	0	0.02475
PSL_10_QI_D1	20210929	10:35:00	PSL	10	QI	D1	L3	Y	TETIS	58.2	13.4	5.246935855	0.0174	0.012909234	0.0255	0.0203	0	0.02251
PSL_10_QI_D1	20210929	10:35:00	PSL	10	QI	D1	L4	Y	TETIS	74.4	13.7	6.312445865	0.0162	0.012732395	0.0285	0.0226	0.00057	0.02393
PSL_10_QI_D2	20210929	10:35:00	PSL	10	QI	D2	L1	Y	TETIS	79.8	11.3	4.870522963	0.014	0.016269172	0.0245	0.0198	0.00084	0.01753
PSL_10_QI_D2	20210929	10:35:00	PSL	10	QI	D2	L2	Y	TETIS	71.4	10.6	5.661678319	0.0135	0.014942881	0.0217	0.0195	0.00312	0.00839
PSL_10_QI_D2	20210929	10:35:00	PSL	10	QI	D2	L3	Y	TETIS	60.8	12.3	6.090099369	0.0155	0.015561817	0.0228	0.0202	0	0.02158
PSL_10_QI_D2	20210929	10:35:00	PSL	10	QI	D2	L4	Y	TETIS	71.7	13.1	7.112025692	0.0149	0.013369015	0.0192	0.018	0.00327	0.01313
PSL_10_QI_D3	20210929	10:35:00	PSL	10	QI	D3	L1	Y	TETIS	75.6	15.4	5.799709754	NA	NA	NA	NA	0.00042	0.01551
PSL_10_QI_D3	20210929	10:35:00	PSL	10	QI	D3	L2	Y	TETIS	77.4	16.4	6.134769912	0.0176	0.013934899	0.0216	0.0198	0.0011	0.01549
PSL_10_QI_D3	20210929	10:35:00	PSL	10	QI	D3	L3	Y	TETIS	77.6	16.7	5.985422266	NA	NA	NA	NA	0.00331	0.02378
PSL_10_QI_D3	20210929	10:35:00	PSL	10	QI	D3	L4	Y	TETIS	76.8	15.9	5.839480998	0.0158	0.013086073	0.0191	0.0177	0.00375	0.0149
PSL_10_QI_D4	20210929	10:35:00	PSL	10	QI	D4	L1	Y	TETIS	73	13.6	3.832101596	0.0136	0.011671362	0.0204	0.0182	0	0.01561
PSL_10_QI_D4	20210929	10:35:00	PSL	10	QI	D4	L2	Y	TETIS	81	14	2.928623696	0.0145	0.012732395	0.025	0.0202	0.00188	0.02216
PSL_10_QI_D4	20210929	10:35:00	PSL	10	QI	D4	L3	Y	TETIS	84.4	14.6	3.73015399	0.0144	0.013439751	0.0222	0.02	0	0.01652
PSL_10_QI_D4	20210929	10:35:00	PSL	10	QI	D4	L4	Y	TETIS	73.2	13.6	3.981813946	0.0138	0.012083986	0.0235	0.0193	0.00335	0.02083
PSL_10_QI_D5	20210929	10:35:00	PSL	10	QI	D5	L1	Y	TETIS	63.4	12.5	2.44872195	0.0148	0.014147106	0.0229	0.0203	0.00291	0.02069
PSL_10_QI_D5	20210929	10:35:00	PSL	10	QI	D5	L2	Y	TETIS	58.4	13.1	2.884897709	0.0154	0.014147106	0.0199	0.0205	0.00262	0.01559
PSL_10_QI_D5	20210929	10:35:00	PSL	10	QI	D5	L3	Y	TETIS	56.5	12.1	2.783775443	0.0138	0.013793428	0.0193	0.0182	0.00192	0.01599
PSL_10_QI_D5	20210929	10:35:00	PSL	10	QI	D5	L4	Y	TETIS	62.4	13	2.720284281	0.0147	0.013734482	0.0198	0.0189	0.0011	0.01906
PSL_7_QP_D1	20210929	13:35:00	PSL	7	QP	D1	L1	NA	TETIS	47.2	11.2	2.939956054	0.0078	0.009259924	0.0092	0.0108	0.00012	0.00751
PSL_7_QP_D1	20210929	13:35:00	PSL	7	QP	D1	L2	NA	TETIS	53.3	11.5	2.978567106	0.0083	0.009372458	0.0102	0.0118	0.00132	0.00797
PSL_7_QP_D1	20210929	13:35:00	PSL	7	QP	D1	L3	NA	TETIS	39.7	10.4	2.394464785	0.0065	0.007505826	0.0065	0.0095	0	0.00505
PSL_7_QP_D1	20210929	13:35:00	PSL	7	QP	D1	L4	NA	TETIS	41.8	10.6	2.736031198	0.0078	0.008841941	0.0098	0.0114	0	0.00923
PSL_8_QP_D2	20210929	13:35:00	PSL	8	QP	D2	L1	NA	TETIS	30.6	8.6	2.054826673	0.0079	0.00897457	0.0097	0.0101	0.00184	0.00853
PSL_8_QP_D2	20210929	13:35:00	PSL	8	QP	D2	L2	NA	TETIS	28	8.6	2.373179404	0.0082	0.009431404	0.0101	0.0116	0	0.00982
PSL_8_QP_D2	20210929	13:35:00	PSL	8	QP	D2	L3	NA	TETIS	39	9.5	2.392988714	0.0081	0.008993517	0.0084	0.0099	0	0.00592
PSL_8_QP_D2	20210929	13:35:00	PSL	8	QP	D2	L4	NA	TETIS	30.7	9.2	2.356787357	0.008	0.008606156	0.0081	0.0099	0	0.00601
PSL_8_QP_D3	20210929	13:35:00	PSL	8	QP	D3	L1	NA	TETIS	40.4	10.2	2.540503645	0.0085	0.01029202	0.0086	0.0103	0.00048	0.007
PSL_8_QP_D3	20210929	13:35:00	PSL	8	QP	D3	L2	NA	TETIS	34.2	9	2.276206029	0.0082	0.009509999	0.008	0.0097	0.0007	0.00564
PSL_8_QP_D3	20210929	13:35:00	PSL	8	QP	D3	L3	NA	TETIS	40.8	9.9	2.485927313	0.0086	0.009681926	0.0083	0.0094	0.00136	0.00658
PSL_8_QP_D3	20210929	13:35:00	PSL	8	QP	D3	L4	NA	TETIS	23.8	7.3	1.704734748	0.0077	0.009195619	0.0074	0.0082	0.00102	0.00519
PSL_7_QP_D4	20210929	13:35:00	PSL	7	QP	D4	L1	NA	TETIS	39.9	9.5	2.723538715	0.0069	0.008134586	0.0071	0.0081	0.00035	0.00477
PSL_7_QP_D4	20210929	13:35:00	PSL	7	QP	D4	L2	NA	TETIS	40.7	10	2.722450459	0.0094	0.00949035	0.0105	0.0113	0.00073	0.00866
PSL_7_QP_D4	20210929	13:35:00	PSL	7	QP	D4	L3	NA	TETIS	48.6	10.2	2.768003889	0.0089	0.009637716	0.0116	0.0114	0.00157	0.0082
PSL_7_QP_D4	20210929	13:35:00	PSL	7	QP	D4	L4	NA	TETIS	49.5	10.1	3.103031742	0.0091	0.010197706	0.011	0.0116	0.00108	0.0067
PSL_7_QP_D5	20210929	13:35:00	PSL	7	QP	D5	L1	NA	TETIS	41.9	9.6	2.955498017	0.0086	0.009902974	0.0111	0.0118	0.00077	0.00726
PSL_7_QP_D5	20210929	13:35:00	PSL	7	QP	D5	L2	NA	TETIS	44.9	9	3.452377996	0.009	0.009505087	0.0116	0.011	0.0011	0.01025
